AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-766,5900,2932,1859,419,-6074,7884,-8562,-4080,263,768,3287,4182,-3008,6606,-713,-307,-960,5.07,411,2083,5.3
-794,7824,3728,1362,645,-6195,8622,-10078,-4626,-306,1522,2578,4360,-4058,6172,-798,-165,-1580,5.07,401,2033,5.4
-1430,10952,4776,903,1014,-5916,8432,-11226,-5212,-322,2559,1960,4002,-4736,6316,-924,78,-2293,5.07,396,2008,5.4
-1148,12868,5354,567,983,-5540,9582,-12610,-5562,-444,3551,1040,3158,-4774,6492,-1108,364,-2994,5.07,396,2008,5.4
-1178,13146,5402,575,942,-4969,8610,-13088,-5228,-389,4457,33,2978,-4718,6374,-1340,633,-3832,5.07,406,2058,5.5
-1274,13288,5198,1278,740,-4764,7732,-13924,-4870,-78,5675,-357,2432,-4422,6452,-1566,972,-4744,5.07,396,2008,5.5
-1314,13104,4760,1851,-477,-5082,6182,-13414,-4372,-61,6287,-1683,2158,-4280,7090,-1743,1300,-5683,5.07,396,2008,5.5
-686,12686,4386,2187,-799,-4931,5050,-13092,-4086,318,7096,-2447,1366,-3868,7528,-1903,1545,-6395,5.08,401,2037,5.6
-494,11682,4262,2234,-495,-4885,3682,-12872,-3658,761,7613,-2935,430,-3382,7710,-2102,1737,-6848,5.07,415,2108,5.6
-432,10668,3820,2096,-13,-5075,2294,-12440,-3600,1100,8043,-3239,-256,-2560,7730,-2267,1915,-7160,5.07,401,2033,5.7
-216,9212,3820,2012,1570,-5419,764,-12016,-3376,1185,8297,-3526,-182,-1412,8250,-2330,2090,-7391,5.07,396,2008,5.7
-762,8688,3364,1111,124,-5702,-862,-11576,-3334,952,8365,-3938,136,-936,9246,-2294,1998,-7636,5.07,406,2058,5.7
-816,8626,2866,1163,-2236,-5876,-2104,-10998,-3290,752,8202,-4141,-84,-1630,9060,-2239,1799,-8022,5.07,396,2008,5.8
-898,8232,2382,898,-3619,-5682,-2560,-10112,-3222,772,8090,-4247,428,-4176,6780,-2398,1475,-8517,5.07,401,2033,5.8
-1374,8744,2172,470,-4814,-5361,-2976,-9192,-3260,700,8336,-4284,524,-4582,5662,-2657,1412,-9127,5.08,401,2037,5.8
-1286,7860,1278,56,-6017,-5101,-3282,-7920,-3310,385,8265,-4589,-220,-3770,5872,-2771,1465,-9687,5.07,406,2058,5.9
-924,7490,564,-369,-6706,-5044,-3156,-7394,-3526,331,8481,-4593,-1082,-2292,6608,-2594,1651,-9980,5.07,406,2058,5.9
-548,7540,266,-756,-7583,-5150,-2916,-7160,-3528,461,8682,-4404,-820,-2152,7942,-2289,1472,-10261,5.06,484,2450,5.9
-470,7652,292,-956,-8149,-5269,-2794,-6992,-3422,361,8650,-4157,-1350,-2208,8460,-2052,1249,-10547,5.07,425,2157,6.0
-428,8388,728,-1019,-8441,-5080,-2570,-7578,-3540,-22,8430,-3990,-2476,-1688,8316,-1923,1131,-10714,5.07,411,2083,6.0
-1276,9374,1014,-1184,-8780,-5050,-2362,-8136,-3574,-813,8471,-3879,-2862,-878,7842,-1865,1138,-10640,5.07,411,2083,6.1
-1406,10292,1004,-1271,-8814,-5152,-2434,-8866,-3390,-1440,8248,-3732,-2760,-550,8086,-1862,1038,-10377,5.07,401,2033,6.1
-1690,10404,754,-1091,-9070,-5254,-2682,-9354,-3182,-1773,7814,-3585,-2506,-298,8646,-1895,890,-10107,5.07,406,2058,6.1
-1394,9918,276,-912,-9364,-5394,-2494,-9782,-2952,-1844,7323,-3280,-2448,140,9494,-1942,553,-9790,5.07,401,2033,6.2
-976,9062,142,-584,-9405,-5475,-2402,-9822,-2600,-1842,7139,-3079,-2558,42,9302,-1980,491,-9526,5.07,396,2008,6.2
-656,8552,202,-92,-9725,-5659,-2388,-9786,-2376,-1917,7109,-2880,-2304,240,9372,-2029,320,-9189,5.08,401,2037,6.2
-422,7984,366,367,-9796,-5837,-2190,-9774,-2120,-2016,7135,-2698,-2162,262,9114,-2070,142,-8874,5.07,396,2008,6.3
-188,7584,522,830,-9892,-6053,-2076,-9748,-1800,-2198,7243,-2521,-2464,536,8412,-2078,81,-8552,5.07,391,1984,6.3
-240,7194,448,1112,-9914,-5819,-1948,-9892,-1490,-2305,7360,-2418,-2218,126,8086,-2104,-33,-8282,5.07,396,2008,6.3
